,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
7089,The Risk Profession,Donald E. Westlake,Science fiction,NA,NA,27,10874,English,2008-10-29
7090,Great Pirate Stories,Joseph Lewis French,Pirates,NA,NA,41,80514,English,2008-10-29
7091,"Falco della rupe; O, La guerra di Musso",Giambattista Bazzoni,Historical fiction,NA,NA,9,99107,Italian,2008-10-29
7092,括異志,active 11th century Shizheng Zhang,Legends -- China,"China -- History -- Song dynasty, 960-1279 -- Anecdotes",NA,9,1682,Chinese,2008-10-29
7093,"The Boy Ranchers; Or, Solving the Mystery at Diamond X",Willard F. Baker,Ranches -- Juvenile fiction,NA,NA,3,45175,English,2008-10-29
7094,"The Boy Ranchers in Camp; Or, The Water Fight at Diamond X",Willard F. Baker,Ranches -- Juvenile fiction,NA,NA,5,44028,English,2008-10-29
7095,"The Boy Ranchers at Spur Creek; Or, Fighting the Sheep Herders",Willard F. Baker,Ranches -- Juvenile fiction,Sheep ranchers -- Juvenile fiction,NA,9,44407,English,2008-10-29
7096,"The Boy Ranchers on Roaring River; Or, Diamond X and the Chinese Smugglers",Baker,Smuggling -- Juvenile fiction,Ranches -- Juvenile fiction,Illegal aliens -- Juvenile fiction,9,46320,English,2008-10-29
7097,"The Boy Ranchers in Death Valley; Or, Diamond X and the Poison Mystery",Baker,Detective and mystery stories,Ranches -- Juvenile fiction,NA,5,45403,English,2008-10-29
7098,Technology and Books for All,Marie Lebert,Internet,Electronic books,World Wide Web,11,20101,English,2008-10-29
7099,"Reminiscences of Queensland, 1862-1869",W. H. Corfield,Frontier and pioneer life -- Australia -- Queensland,Queensland -- History,NA,10,48358,English,2008-10-30
7100,Historia de una parisiense,Octave Feuillet,Paris (France) -- Fiction,NA,NA,9,29086,Spanish,2008-10-30
7101,Life of Rear Admiral John Randolph Tucker,James Henry Rochelle,"United States -- History -- Civil War, 1861-1865 -- Naval operations","Tucker, John Randolph, 1812-1883",Amazon River -- Navigation,17,24687,English,2008-10-30
7102,The Ground Plan of the English Parish Church,A. Hamilton Thompson,Church architecture -- England,NA,NA,27,31683,English,2008-10-30
7103,The Little Russian Servant,Henry Gréville,French fiction -- Translations into English,Household employees -- Fiction,Russia -- Social life and customs -- 19th century -- Fiction,9,5513,English,2008-10-30
7104,歸蓮夢,active 18th century Su'anzhuren,"Chinese fiction -- Qing dynasty, 1644-1912",NA,NA,19,4561,Chinese,2008-10-30
7105,玉支机,Tianhuazangzhuren,NA,NA,NA,3,3508,Chinese,2008-10-30
7106,Kinematics of Mechanisms from the Time of Watt,Eugene S. Ferguson,"Machinery, Kinematics of",NA,NA,195,20921,English,2008-10-31
7107,金雲翹傳,Qingxincairen,NA,NA,NA,23,3861,Chinese,2008-10-31
7108,醒夢駢言,active 17th century Juqizi,NA,NA,NA,11,4561,Chinese,2008-10-31
7109,"The Mirror of Taste, and Dramatic Censor, Vol. I, No. 5, May 1810",Carpenter,Theater -- Periodicals,Drama -- Periodicals,NA,15,45332,English,2008-10-31
7110,The Eternal Wall,Raymond Z. Gallun,Science fiction,Short stories,NA,17,4237,English,2008-10-31
7111,History of New Brunswick,Peter Fisher,New Brunswick -- History,New Brunswick -- Description and travel,NA,22,50673,English,2008-10-31
7112,Children's Books and Their Illustrators,Gleeson White,Children's literature,Illustration of books,Illustrators,105,28384,English,2008-11-01
7113,Narrative of a Voyage to India; of a Shipwreck on board the Lady Castlereag,rrative of a Voyage to India; of a Shipwreck on board the Lady Castlereagh;,Voyages and travels,New South Wales -- Description and travel,India -- Description and travel,7,18169,English,2008-11-01
7114,Ancient States and Empires,John Lord,"History, Ancient",NA,NA,68,212889,English,2008-11-01
7115,The Cattle-Baron's Daughter,Harold Bindloss,Western stories,NA,NA,16,105602,English,2008-11-01
7116,When Winter Comes to Main Street,Grant M. Overton,English literature -- 20th century -- History and criticism,American literature -- 20th century -- History and criticism,English-speaking countries -- Intellectual life -- 20th century,39,80919,English,2008-11-01
7117,Tobacco in Colonial Virginia,G. Melvin Herndon,Tobacco -- Virginia -- History,"Virginia -- History -- Colonial period, ca. 1600-1775",NA,26,16931,English,2008-11-01
7118,"Mother Earth, Vol. 1 No. 2, April 1906",Various,Anarchism -- Periodicals,NA,NA,87,23002,English,2008-11-01
7119,比目魚,Aiyuezhuren,Chinese fiction,NA,NA,33,812,Chinese,2008-11-02
7120,Litanaiit Liturgiillo attoraksat illagêktunut Labradoremẽtunut,Anonymous,Moravian Church -- Liturgy -- Texts,Eskimo languages -- Texts,Inuktitut dialect -- Texts,65,18356,Inuktitut,2008-11-02
7121,Mi tio y mi cura,Jean de La Brète,French fiction -- Translations into Spanish,NA,NA,8,6276,Spanish,2008-11-02
7122,老學庵筆記,You Lu,"China -- History -- Song dynasty, 960-1279 -- Anecdotes",NA,NA,17,1845,Chinese,2008-11-02
7123,水調歌頭,Shi Su,Ci (Chinese poetry),NA,NA,13,71,Chinese,2008-11-02
7124,De Negerhut,Harriet Beecher Stowe,Slavery -- Fiction,Didactic fiction,Political fiction,17,742,Dutch,2008-11-02
7125,The Splash of a Drop,A. M. Worthington,Splashes,NA,NA,20,9399,English,2008-11-02
7126,'All's Well!',John Oxenham,"World War, 1914-1918 -- Poetry",NA,NA,4,15405,English,2008-11-06
7127,"The Philippine Islands, 1493-1898,  Volume 26 of 55, 1636",Edward Gaylord Bourne et al.,Philippines -- History -- Sources,Missions -- Philippines,Philippines -- Discovery and exploration,45,73222,English,2008-11-02
7128,The No Breakfast Plan and the Fasting-Cure,Edward Hooker Dewey,Fasting,Nutrition,NA,72,54387,English,2008-11-02
7129,Lyrics from the Song-Books of the Elizabethan Age,A. H. Bullen,"English poetry -- Early modern, 1500-1700","Ballads, English -- Texts","Songs, English -- England -- Texts",99,38374,English,2008-11-02
7130,A Pindarick Ode on Painting,Thomas Morrison,Painting -- Poetry,NA,NA,28,8992,English,2008-11-02
7131,Histoire du Canada depuis sa découverte jusqu'à nos jours. Tome I,F.-X. Garneau,Canada -- History -- To 1763 (New France),Canada -- History,NA,19,118445,French,2008-11-02
7132,Histoire du Canada depuis sa découverte jusqu'à nos jours. Tome II,F.-X. Garneau,Canada -- History -- To 1763 (New France),Canada -- History,NA,13,121728,French,2008-11-02
7133,Histoire du Canada depuis sa découverte jusqu'à nos jours. Tome III,Garneau,Canada -- History -- To 1763 (New France),Canada -- History,NA,12,119837,French,2008-11-02
7134,Histoire du Canada depuis sa découverte jusqu'à nos jours. Tome IV,F.-X. Garneau,Canada -- History -- To 1763 (New France),Canada -- History,NA,4,117801,French,2008-11-02
7135,The Vaudois of Piedmont: A Visit to Their Valleys,J. N. Worsfold,Waldenses,NA,NA,21,39553,English,2008-11-04
7136,Six Days on the Hurricane Deck of a Mule,Almira Stillwell Cole,Honduras -- Description and travel,NA,NA,17,9405,English,2008-11-02
7137,The Scholfield Wool-Carding Machines,Grace Rogers Cooper,Wool-carding,NA,NA,32,5391,English,2008-11-03
7138,"The Mirror of Taste, and Dramatic Censor, Vol. I, No. 6, June 1810",Carpenter,Theater -- Periodicals,Drama -- Periodicals,NA,9,40287,English,2008-11-03
7139,A Leaf from the Old Forest,John D. Cossar,Poetry,NA,NA,12,27606,English,2008-11-03
7140,Kreivi ja karhuntanssittaja,Franz Hoffmann,Inheritance and succession -- Fiction,Fathers and sons -- Fiction,Boys -- Fiction,0,15391,Finnish,2008-11-03
7141,"Adenoids: What They Are, How to Recognize Them, What to Do for Th","enoids: What They Are, How to Recognize Them, What to Do for Them",Nasopharynx -- Adenoid vegetations,NA,NA,15,825,English,2008-11-03
7142,Contes D'Andersen,H. C. Andersen,Fairy tales -- Denmark,"Children's stories, Danish -- Translations into Catalan",NA,46,36557,Catalan,2008-11-03
7143,The Cavern of the Shining Ones,Hal K. Wells,Science fiction,NA,NA,25,8633,English,2008-11-03
7144,"Œuvres complètes de lord Byron, Tome 03",Baron George Gordon Byron Byron,English poetry -- Translations into French,English literature -- Translations into French,NA,27,108289,French,2008-11-03
7145,殘唐五代史演義傳,Guanzhong Luo,"China -- History -- Tang dynasty, 618-907 -- Fiction","China -- History -- Five dynasties and the Ten kingdoms, 907-979 -- Fiction",NA,15,1289,Chinese,2008-11-04
7146,Select Temperance Tracts,American Tract Society,Temperance,NA,NA,14,124304,English,2008-11-04
7147,The Stretton Street Affair,William Le Queux,Detective and mystery stories,NA,NA,18,85471,English,2008-11-04
7148,蕉葉帕,Ben Shan,"Chinese fiction -- Ming dynasty, 1368-1644",NA,NA,10,2140,Chinese,2008-11-04
7149,Italian Harpsichord-Building in the 16th and 17th Centuries,John D. Shortridge,Harpsichord -- History,NA,NA,18,5314,English,2008-11-04
7150,Penny of Top Hill Trail,Belle Kanaris Maniates,Western stories,NA,NA,10,43110,English,2008-11-04
7151,Memoirs and Correspondence of Admiral Lord de Saumarez. Vol II,Sir John Ross,"Saumarez, James, 1757-1836",Admirals -- Great Britain -- Biography,NA,21,121599,English,2008-11-04
7152,A Visit to Java,W. Basil Worsfold,Java (Indonesia) -- Description and travel,Singapore,Netherlands -- Colonies -- Java,50,49747,English,2008-11-04
7153,Spare Hours,John Brown,English essays,Dogs -- Folklore,Art criticism,18,123286,English,2008-11-04
7154,"Fibble, D.D.",Irvin S. Cobb,American wit and humor,NA,NA,11,46291,English,2008-11-04
7155,Infelizes: Historias Vividas,Ana de Castro Osório,Portuguese fiction -- 19th century,"Short stories, Portuguese",NA,33,17892,Portuguese,2008-11-04
7156,Fior di passione,Matilde Serao,Italian fiction,"Short stories, Italian",NA,9,37886,Italian,2008-11-04
7157,"Historic Boys: Their Endeavours, Their Achievements, and Their Times",Brooks,Boys -- Biography,Biography -- Juvenile literature,NA,15,82709,English,2008-11-04
7158,Il peccato di Loreta,Alberto Boccardi,Fiction,NA,NA,8,68780,Italian,2008-11-04
7159,Due amori,Salvatore Farina,Italian fiction -- 19th century,NA,NA,5,51439,Italian,2008-11-04
7160,Records of Woodhall Spa and Neighbourhood,J. Conway Walter,Woodhall Spa (England),NA,NA,52,116706,English,2008-11-04
7161,'Our Guy',Mrs. E. E. Boyd,Christian life -- Fiction,Brothers and sisters -- Fiction,NA,6,30074,English,2008-11-05
7162,A Little Country Girl,Susan Coolidge,Conduct of life -- Juvenile fiction,Cousins -- Juvenile fiction,NA,38,49310,English,2008-11-05
7163,Suspended Judgments: Essays on Books and Sensations,John Cowper Powys,French literature -- History and criticism,English literature -- History and criticism,NA,41,0,English,2008-11-05
7164,Seven and Nine years Among the Camanches and Apaches: An Autobiography,Eastman,Patent medicines,Apache Indians -- Fiction,"Eastman, Edwin (Fictitious character) -- Fiction",40,74493,English,2008-11-05
7165,西湖夢尋,Dai Zhang,West Lake (China) -- Description and travel,West Lake (China) -- History,NA,15,3244,Chinese,2008-11-05
7166,吶喊,Xun Lu,Chinese fiction -- 20th century,NA,NA,44,2866,Chinese,2008-11-05
7167,Historia de Teruel,Cosme Blasco,Teruel (Spain),NA,NA,12,30717,Spanish,2008-11-05
7168,The Faith Doctor: A Story of New York,Edward Eggleston,New York (N.Y.) -- Fiction,NA,NA,35,108700,English,2008-11-06
7169,"Fern Vale; or, the Queensland Squatter. Volume 1",Colin Munro,Queensland -- Fiction,NA,NA,5,63413,English,2008-11-06
7170,Jeppe sur la Monto; aŭ la Transformita Kamparano,Ludvig Holberg,Comedies,Danish drama -- Translations into Esperanto,NA,5,11485,Esperanto,2008-11-06
7171,鬼谷四友志,active 18th century-19th century Jingchang Yang,"China -- History -- Warring States, 403-221 B.C. -- Fiction","Sun, Bin, active 4th century B.C. -- Fiction","Pang, Juan, active 4th century B.C. -- Fiction",7,1266,Chinese,2008-11-06
7172,庚巳編,Can Lu,"China -- History -- Ming dynasty, 1368-1644 -- Anecdotes",NA,NA,8,1917,Chinese,2008-11-06
7173,"An Account of the expedition to Carthagena, with explanatory notes a"," Account of the expedition to Carthagena, with explanatory notes and","Vernon, Edward, 1684-1757","Wentworth, Thomas, active 1741","Cartagena (Colombia) -- History -- Siege, 1741",2,11859,English,2008-11-06
7174,Captain Jim,Mary Grant Bruce,England -- Juvenile fiction,"World War, 1914-1918 -- Juvenile fiction",NA,18,83680,English,2008-11-06
7175,The Bad Child's Book of Beasts,Hilaire Belloc,"Children's poetry, English",Nonsense verses,Animals -- Juvenile poetry,99,1047,English,2008-11-06
7176,More Beasts (For Worse Children),Hilaire Belloc,"Children's poetry, English",Nonsense verses,Animals -- Juvenile poetry,40,1118,English,2008-11-06
7177,"The Lost Ten Tribes, and 1882",Joseph Wild,Lost tribes of Israel,Anglo-Israelism,NA,86,63807,English,2008-11-06
7178,"Na śmierć, 1863",Jan Gnatowski,Polish fiction,NA,NA,17,6314,Polish,2008-11-06
7179,Laments,Jan Kochanowski,Bereavement -- Poetry,NA,NA,21,4914,English,2008-11-06
7180,The Wooden Horse,Hugh Walpole,Fathers and sons -- Fiction,Cornwall (England : County) -- Fiction,NA,29,87801,English,2008-11-06
7181,Prof. Koch's Method to Cure Tuberculosis Popularly Treated,Max Birnbaum,Tuberculin,Tuberculosis,NA,12,22054,English,2008-11-07
7182,More Peers : Verses,Hilaire Belloc,Nonsense verses,Humorous poetry,NA,13,1437,English,2008-11-07
7183,The Gate of Appreciation: Studies in the Relation of Art to Life,Noyes,Aesthetics,Art criticism,Art appreciation,10,52322,English,2008-11-07
7184,癡人福,Plum Rocky Mountain,NA,NA,NA,7,2058,Chinese,2008-11-07
7185,宛如約,Xihuazhuren,NA,NA,NA,8,2522,Chinese,2008-11-07
7186,Jours d'épreuve: Moeurs bourgeoises,Paul Margueritte,French fiction -- 19th century,NA,NA,1,71683,French,2008-11-07
7187,A Warwickshire Lad: The Story of the Boyhood of William Shakespeare,Martin,"Shakespeare, William, 1564-1616 -- Childhood and youth -- Juvenile fiction",NA,NA,4,8317,English,2008-11-07
7188,The Wonder,J. D. Beresford,Science fiction,NA,NA,27,60685,English,2008-11-07
7189,"""Bethink Yourselves!""",graf Leo Tolstoy,Peace,"Russo-Japanese War, 1904-1905",NA,44,13820,English,2008-11-07
7190,Pussy and Doggy Tales,E. Nesbit,Dogs -- Juvenile fiction,Cats -- Juvenile fiction,NA,97,14200,English,2008-11-07
7191,Sonnets. Volume 8,William Shakespeare,Love poetry,"Shakespeare, William, 1564-1616. Sonnets",English poetry -- Translations into French,17,20616,French,2008-11-07
7192,"Political Women, Vol. 1",active 1840-1883 Sutherland Menzies,Women -- Biography,Women in politics -- Biography,NA,6,93670,English,2008-11-07
7193,Through St. Dunstan's to Light,James H. Rawlinson,"World War, 1914-1918 -- Personal narratives, Canadian",St. Dunstan's Hostel for Blinded Soldiers and Sailors,Blind -- Institutional care -- England,5,16306,English,2008-11-07
7194,The Enjoyment of Art,Carleton Eldredge Noyes,Aesthetics,Art criticism,NA,24,16099,English,2008-11-07
7195,Negro Folk Rhymes,Thomas Washington Talley,American poetry -- African American authors,"Folk songs, English -- United States",African Americans -- Songs and music,143,52009,English,2008-11-07
7196,Cheap Postage,Joshua Leavitt,Postal rates,NA,NA,7,37837,English,2008-11-07
7197,Modern Spiritualism,Uriah Smith,Spiritualism,NA,NA,22,41028,English,2008-11-07
7198,The Explorer,W. Somerset Maugham,England -- Fiction,British -- Africa -- Fiction,Man-woman relationships -- Fiction,49,78149,English,2008-11-08
7199,Japanese Prints,John Gould Fletcher,Poetry,NA,NA,34,4805,English,2008-11-08
7200,Fairy Tales of Hans Christian Andersen,H. C. Andersen,Short stories,Fairy tales,Fairy tales -- Denmark,1109,371329,English,2008-11-08
7201,"Woman on Her Own, False Gods and The Red Robe",Eugène Brieux,French drama,NA,NA,24,85969,English,2008-11-08
7202,"Wagner, the Wehr-Wolf",George W. M. Reynolds,Werewolves -- Fiction,NA,NA,99,189036,English,2008-11-08
7203,Self Mastery Through Conscious Autosuggestion,Emile Coué,Mental suggestion,NA,NA,158,27887,English,2008-11-08
7204,滿江紅,Fei Yue,Chinese poetry,NA,NA,6,42,Chinese,2008-11-08
7205,Die Physiologie und Psychologie des Lachens und des Komischen.,Ewald Hecker,Psychophysiology,Laughter,"Comic, The",8,26635,German,2008-11-09
7206,Neugesammelte Volkssagen aus dem Lande Baden und den angrenzenden Gegend,ugesammelte Volkssagen aus dem Lande Baden und den angrenzenden Gegenden,Tales -- Germany -- Baden,NA,NA,26,27851,German,2008-11-09
7207,封氏聞見記,jin shi 756 Yan Feng,"China -- History -- Tang dynasty, 618-907 -- Sources",NA,NA,13,1006,Chinese,2008-11-09
7208,Threny,Jan Kochanowski,Bereavement -- Poetry,NA,NA,18,3954,Polish,2008-11-09
7209,The La Chance Mine Mystery,Susan Morrow Jones,Detective and mystery stories,Canadian fiction,NA,12,69590,English,2008-11-09
7210,"The Surprising Adventures of Bampfylde Moore Carew, King of the Beggars",Unknown,Romanies,"Carew, Bampfylde Moore, 1693-1770?",Cant -- Dictionaries,16,70901,English,2008-11-09
7211,Jerry's Charge Account,Hazel Hutchins Wilson,Boys -- Juvenile fiction,Families -- Juvenile fiction,Charge accounts -- Juvenile fiction,17,29785,English,2008-11-26
7212,The Life of the Party,Irvin S. Cobb,New York (N.Y.) -- Fiction,Humorous stories,Lawyers -- Fiction,14,15293,English,2008-11-09
7213,"The Heart of Nature; or, The Quest for Natural Beauty",Younghusband,Natural history -- Himalaya Mountains,Nature (Aesthetics),Himalaya Mountains -- Description and travel,14,66548,English,2008-11-09
7214,Cuentos y diálogos,Juan Valera,Spanish fiction,Spanish drama,NA,16,38528,Spanish,2008-11-09
7215,Histoire de la vie et de l'administration de Colbert,Pierre Clément,"Fouquet, Nicolas, 1615-1680","Colbert, Jean-Baptiste, 1619-1683",France -- Politics and government -- 17th century,26,206849,French,2008-11-09
7216,斬鬼傳,Zhang Liu,"Chinese fiction -- Qing dynasty, 1644-1912",NA,NA,11,2046,Chinese,2008-11-09
7217,牛郎織女傳,Mingshi Zhu,Chinese fiction,NA,NA,7,822,Chinese,2008-11-09
7218,臺灣外紀,active 1692 Risheng Jiang,"Zheng, Chenggong, 1624-1662",Taiwan -- History -- To 1895,NA,21,7388,Chinese,2008-11-09
7219,Punicorum Libri Septemdecim,Tiberius Catius Silius Italicus,"Punic War, 2nd, 218-201 B.C. -- Poetry",NA,NA,36,92201,Latin,2008-11-09
7220,"Himmelsvolk: Ein Buch von Blumen, Tieren und Gott",Waldemar Bonsels,Fantasy fiction,Animals -- Juvenile fiction,Elves -- Juvenile fiction,23,48049,German,2008-11-09
7221,The Minstrel; or the Progress of Genius,James Beattie,Poetry,NA,NA,18,18687,English,2008-11-09
7222,"The Tin Box, and What it Contained",Jr. Horatio Alger,Youth -- Conduct of life -- Juvenile fiction,Diligence -- Juvenile fiction,Success -- Juvenile fiction,5,53346,English,2008-11-10
7223,Eyebright: A Story,Susan Coolidge,Conduct of life -- Juvenile fiction,Students -- Juvenile fiction,NA,14,50660,English,2008-11-10
7224,The Writing of the Short Story,Lewis Worthington Smith,Short story,NA,NA,15,13804,English,2008-11-10
7225,A Woman's Will,Anne Warner,Widows -- Fiction,Travel -- Fiction,Americans -- Europe -- Fiction,19,69465,English,2008-11-10
7226,An Essay on the Antient and Modern State of Ireland,Henry Brooke,Ireland -- History,"Patrick, Saint, 373?-463?",Catholics -- Civil rights -- Ireland,19,20044,English,2008-11-10
7227,Kuinka anopista päästään: Komedia yhdessä näytöksessä,Manuel Juan Diana,Spanish drama -- Translations into Finnish,NA,NA,0,5969,Finnish,2008-11-10
7228,Moon Lore,Timothy Harley,Moon -- Folklore,NA,NA,58,73954,English,2008-11-10
7229,"""Brother Bosch"", an Airman's Escape from Germany",Gerald Featherstone Knight,"World War, 1914-1918 -- Prisoners and prisons, German","World War, 1914-1918 -- Personal narratives, English",Prisoner-of-war escapes,13,39312,English,2008-11-10
7230,"The Voyage of The First Hessian Army from Portsmouth to New York, 1776",Pfister et al.,"United States -- History -- Revolution, 1775-1783 -- Personal narratives","United States -- History -- Revolution, 1775-1783 -- Participation, German",NA,19,5966,English,2008-11-10
7231,The Riflemen of the Miami,Edward Sylvester Ellis,Indians of North America -- Fiction,Shawnee Indians -- Fiction,Frontier and pioneer life -- Ohio -- Fiction,11,41259,English,2008-11-11
7232,The White Mice,Richard Harding Davis,South America -- Fiction,NA,NA,13,65415,English,2008-11-11
7233,The Critic in the Orient,George Hamlin Fitch,Egypt -- Description and travel,East Asia -- Description and travel,NA,23,55449,English,2008-11-11
7234,My Father as I Recall Him,Mamie Dickens,"Dickens, Charles, 1812-1870 -- Family","Novelists, English -- 19th century -- Family relationships",Fathers -- England -- Biography,60,20938,English,2008-11-11
7235,"The Voyage Alone in the Yawl ""Rob Roy""",John MacGregor,Rob Roy (Yawl),Yachts,Yachting,38,72685,English,2008-11-12
7236,Os Lusíadas,Luís de Camões,"Portuguese poetry -- Classical period, 1500-1700","Gama, Vasco da, 1469-1524 -- Poetry",Explorers -- Portugal -- Poetry,39,55797,Portuguese,2008-11-11
7237,An Essay on the Scriptural Doctrine of Immortality,James Challis,Immortality,NA,NA,8,35041,English,2008-11-11
7238,Woodworking Tools 1600-1900,Peter C. Welsh,Woodworking tools -- History,NA,NA,549,12916,English,2008-11-12
7239,Little Downy: The History of a Field-Mouse,Catharine Parr Strickland Traill,Mice -- Juvenile fiction,NA,NA,14,9957,English,2008-11-12
7240,Pyrrhus,Jacob Abbott,"Pyrrhus, King of Epirus, 318 B.C.-272 B.C.",NA,NA,22,59993,English,2008-11-12
7241,Reis-impressies,Louis Couperus,Italy -- Description and travel,Greece -- Description and travel,"Couperus, Louis, 1863-1923 -- Travel -- Italy",6,22352,Dutch,2008-11-12
7242,"O Oraculo do Passado, do presente e do Futuro (1/7)",Bento Serrano,Divination,NA,NA,10,8597,Portuguese,2008-11-12
7243,The Fulfilment of a Dream of Pastor Hsi's,Mildred Cable,Missions -- China -- Huo-hsien (Shansi Province),NA,NA,10,54449,English,2008-11-12
7244,Operations Upon the Sea: A Study,Freiherr von Franz Edelsheim,Sea-power,Germany. Kriegsmarine,Germany. Heer -- Transport service,9,12813,English,2008-11-12
7245,Food for the Traveler,Dora C. C. L. Roper,"Cooking, American",Menus,NA,39,5322,English,2008-11-12
7246,Waiting for Daylight,H. M. Tomlinson,"World War, 1914-1918",English essays,NA,18,40763,English,2008-11-12
7247,Maan puoleen: Runoja,Juhani Siljo,Finnish poetry,NA,NA,0,4892,Finnish,2008-11-12
7248,The Raid on the Termites,Paul Ernst,Science fiction,NA,NA,19,25882,English,2008-11-12
7249,Ungdomsdrömmar: historisk berättelse,Zacharias Topelius,Historical fiction,NA,NA,2,32585,Swedish,2008-11-12
7250,What I Saw in America,G. K. Chesterton,United States -- Description and travel,"Chesterton, G. K. (Gilbert Keith), 1874-1936 -- Travel -- United States","National characteristics, American",236,91209,English,2008-11-13
7251,"""Some Say""; Neighbours in Cyrus",Laura Elizabeth Howe Richards,Christian life -- Juvenile fiction,Conduct of life -- Juvenile fiction,Youth -- Conduct of life -- Juvenile fiction,2,15609,English,2008-11-13
7252,The Land of The Blessed Virgin; Sketches and Impressions in Andalusia,Maugham,"Maugham, W. Somerset (William Somerset), 1874-1965 -- Travel -- Spain -- Andalusia",Andalusia (Spain) -- Description and travel,NA,35,50291,English,2008-11-13
7253,The Discovery of America Vol. 1 (of 2),John Fiske,Latin America -- History,America -- Discovery and exploration,NA,35,159986,English,2008-11-13
7254,Die Romantik der Chemie,Oskar Nagel,Chemistry,NA,NA,19,23134,German,2008-11-13
7255,O Marquez de Pombal á luz da Philosophia,Angelina Vidal,"Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782 -- Poetry",NA,NA,4,5329,Portuguese,2008-11-14
7256,A Pioneer Railway of the West,Maude Ward Lafferty,Lexington and Ohio Rail Road Company -- History,Louisville and Nashville Railroad Company -- History,NA,13,10896,English,2008-11-14
7257,Electricity for the farm,Frederick Irving Anderson,Electricity in agriculture,NA,NA,25,46171,English,2008-11-14
7258,From Slave to College President: Being the Life Story of Booker T. Washingt,om Slave to College President: Being the Life Story of Booker T. Washington,"Washington, Booker T., 1856-1915",NA,NA,10,29798,English,2008-11-14
7259,A Soldier in the Philippines,Needom N. Freeman,"Philippines -- History -- Philippine American War, 1899-1902 -- Personal narratives",NA,NA,14,28651,English,2008-11-14
7260,East of Suez,Frederic Courtland Penfield,India -- Description and travel,East Asia -- Description and travel,NA,22,61000,English,2008-11-14
7261,Fantazius Mallare: A Mysterious Oath,Ben Hecht,Gothic fiction,NA,NA,40,26379,English,2008-11-14
7262,"Mother Earth, Vol. 1 No. 3, May 1906",Various,Anarchism -- Periodicals,NA,NA,31,23900,English,2008-11-14
7263,張載集,Zai Zhang,"Philosophy, Chinese",NA,NA,14,6397,Chinese,2008-11-15
7264,William Shakespeare,John Masefield,"Shakespeare, William, 1564-1616 -- Criticism and interpretation",NA,NA,25,49201,English,2008-11-15
7265,The Wagnerian Romances,Gertrude Hall Brownell,"Operas -- Stories, plots, etc.","Wagner, Richard, 1813-1883",NA,22,127689,English,2008-11-15
7266,"The Seventh Day Sabbath, a Perpetual Sign",Joseph Bates,Seventh-Day Adventists -- Doctrines,Sabbath,NA,18,29370,English,2008-11-15
7267,"La Russie en 1839, Volume III",marquis de Astolphe Custine,Russia -- Description and travel,NA,NA,13,20226,French,2008-11-15
7268,Ariadne Florentina: Six Lectures on Wood and Metal Engraving,John Ruskin,Engraving,Wood-engraving,NA,26,59403,English,2008-11-15
7269,Margot la Ravaudeuse,Louis Charles Fougeret de Monbron,Courtesans -- France -- Fiction,NA,NA,25,24982,French,2008-11-15
7270,"India's Problem, Krishna or Christ",John P. Jones,Missions -- India,Missions to Hindus -- India,Christianity and other religions -- Hinduism,16,96868,English,2008-11-15
7271,Dolly Reforming Herself: A Comedy in Four Acts,Henry Arthur Jones,Comedies,English drama,NA,7,25730,English,2008-11-15
7272,Roy Blakeley's Camp on Wheels,Percy Keese Fitzhugh,Boy Scouts of America -- Juvenile fiction,NA,NA,10,38909,English,2008-11-15
7273,"The Works of Aphra Behn, Volume IV",Aphra Behn,English drama -- 17th century,NA,NA,170,342,English,2008-11-15
7274,Manures and the principles of manuring,Charles Morton Aikman,Fertilizers,Manures,NA,10,144143,English,2008-11-16
7275,The Angel of Thought and Other Poems,Ethel Allen Murphy,Poetry,"Mary, Blessed Virgin, Saint -- Art",Angels in art,5,1607,English,2008-11-16
7276,Judas: Romance lirico em quatro jornadas,Augusto de Lacerda,Portuguese drama,Bible plays,NA,13,22737,Portuguese,2008-11-16
7277,Little Brothers of the Air,Olive Thorne Miller,Birds,NA,NA,10,60250,English,2008-11-16
7278,"Recueil des exemples de la malice des femmes, et des malheurs venus à le","cueil des exemples de la malice des femmes, et des malheurs venus à leur",Women -- Early works to 1800,NA,NA,26,2880,French,2008-11-16
7279,Southern Literature From 1579-1895,Louise Manly,American literature -- Southern States,American literature -- Southern states -- History and criticism,Southern States -- Intellectual life,60,133223,English,2008-11-16
7280,The Praise of a Godly Woman,Hannibal Gamon,Church of England -- Sermons,"Sermons, English -- 17th century","Robartes of Truro, Frances Robartes, Baroness, -1626 -- Sermons",8,15955,English,2008-11-16
7281,Deux farces inédites attribuées à la reine Marguerite de Navarre,Marguerite,French drama,NA,NA,10,7385,French,2008-11-16
7282,L'illustre corsaire: tragicomedie,Jean de Mairet,French drama -- 17th century,NA,NA,5,17220,French,2008-11-16
7283,Mémoires d'un cambrioleur retiré des affaires,Arnould Galopin,French fiction -- 20th century,NA,NA,15,113469,French,2008-11-16
7284,"The Talking Horse, and Other Tales",F. Anstey,English fiction -- 19th century,"Short stories, English",NA,31,78554,English,2008-11-16
7285,The Foot-path Way,Bradford Torrey,Birds,NA,NA,49,49313,English,2008-11-17
